id,activity_type,title,link,dt,description,source
9736,watch,"A Spooktacular Halloween at Oxford! 🎃 | Parties, Lectures & Formal Fun",https://www.youtube.com/watch?v=PUqj6sbQHl0,2023-12-21 11:01,,watch
9737,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-21 16:57,,watch
9738,watch,Solomun Boiler Room DJ Set,https://www.youtube.com/watch?v=bk6Xst6euQk,2023-12-21 17:43,,watch
9739,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-21 18:12,,watch
9740,watch,Len Faki Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=jQRI3b2SX8c,2023-12-21 19:52,,watch
9741,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-21 22:16,,watch
9742,watch,Fred again.. | Boiler Room: London,https://www.youtube.com/watch?v=c0-hvjV2A5Y,2023-12-21 22:16,,watch
9743,watch,RUNNING EVERYDAY FOR A YEAR *results*,https://www.youtube.com/watch?v=Anu1AoD-9NY,2023-12-22 09:25,,watch
9744,watch,Sunrise Yoga  |  15-Minute Morning Yoga Practice,https://www.youtube.com/watch?v=r7xsYgTeM2Q,2023-12-22 09:26,,watch
9745,watch,Yoga Morning Fresh  |  35-Minute Morning Yoga | Yoga With Adriene,https://www.youtube.com/watch?v=OMu6OKF5Z1k,2023-12-22 09:41,,watch
9746,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-22 12:51,,watch
9747,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-22 14:52,,watch
9748,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-23 12:24,,watch
9749,watch,Beyond Basil: How to Make Authentic Italian PESTO(s) Like A Pro,https://www.youtube.com/watch?v=aoFenuHFoCY,2023-12-23 21:03,,watch
9750,watch,このドレスでどこ行くねんって話,https://www.youtube.com/watch?v=W8OkINJnXAk,2023-12-23 21:09,,watch
9751,watch,How to Wear Red Lipstick Like a French Girl | Ali Andreea & Camille Pidoux | Parisian Vibe,https://www.youtube.com/watch?v=cQwM3Y3sBfo,2023-12-23 21:11,,watch
9752,shorts,Starting ballet in my 20’s 🩰 #ballet #ballerina #balletclass #balletdancer #shorts,https://www.youtube.com/watch?v=sF8oj_TCIeQ,2023-12-23 21:12,,watch
9753,search,刻有,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89,2023-12-23 21:25:36.095000+00:00,,search
9754,search,刻有　日本語,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89%E3%80%80%E6%97%A5%E6%9C%AC%E8%AA%9E,2023-12-23 21:33:44.018000+00:00,,search
9755,search,刻有我　日本語,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89%E6%88%91%E3%80%80%E6%97%A5%E6%9C%AC%E8%AA%9E,2023-12-23 21:33:58.357000+00:00,,search
9756,post-search-watch,【刻在我心底的名字】 日本語訳＆ピンイン,https://www.youtube.com/watch?v=gPxx5RMPvJ4,2023-12-23 21:34,,watch
9757,search,刻有我心　日本語,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89%E6%88%91%E5%BF%83%E3%80%80%E6%97%A5%E6%9C%AC%E8%AA%9E,2023-12-23 21:34:08.545000+00:00,,search
9758,watch,Fred again.. | Boiler Room: London,https://www.youtube.com/watch?v=c0-hvjV2A5Y,2023-12-23 21:40,,watch
9759,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-23 21:41,,watch
9760,search,刻有 日本語,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89+%E6%97%A5%E6%9C%AC%E8%AA%9E,2023-12-23 21:41:07.671000+00:00,,search
9761,search,刻有 和訳,https://www.youtube.com/results?search_query=%E5%88%BB%E6%9C%89+%E5%92%8C%E8%A8%B3,2023-12-23 21:41:32.359000+00:00,,search
9762,watch,【禁断の実験】新型Mac Proで大根おろしてみた！ / Mac Pro (2019) vs Japanese radish (English subtitles),https://www.youtube.com/watch?v=W6UySp7g1T4,2023-12-25 15:07,,watch
9763,watch,【ミツアキTVラップ】紅白ジャスティス！ミツアキTVが紅白歌合戦に出場したらこうなる！,https://www.youtube.com/watch?v=rQXUByDwCTY,2023-12-25 15:13,,watch
9764,watch,全日本音ゲー頂上決戦！！ maimai部門　決勝,https://www.youtube.com/watch?v=ZghgwRRO-ak,2023-12-25 15:18,,watch
9765,watch,"米倉涼子、Koki,、冨永愛、アン・ハサウェイら豪華セレブが美の競演／「ブルガリ ホテル 東京」オープニング パーティ フォトコール",https://www.youtube.com/watch?v=67lj33KcNyg,2023-12-25 20:25,,watch
9766,watch,冨永愛、撮影中にまさかのハプニング発生！？記者に優しい言葉で気遣う神対応　ティファニー銀座本店リニューアルオープニングセレモニー,https://www.youtube.com/watch?v=ZrX9F9rikt0,2023-12-25 20:25,,watch
9767,search,富永愛,https://www.youtube.com/results?search_query=%E5%AF%8C%E6%B0%B8%E6%84%9B,2023-12-25 20:25:10.885000+00:00,,search
9768,post-search-watch,冨永愛、ランウェイのオーラが凄すぎて鳥肌！「アヴェ・マリア」に合わせて優雅に魅せる「春はあけぼの、夏は夜、秋は夕暮れ、冬はつとめて・・・ IT'S SHOW TIME 」,https://www.youtube.com/watch?v=ayS24h2cCcU,2023-12-25 20:30,,watch
9769,watch,蜂蜜で海を甘くしたら凄すぎ,https://www.youtube.com/watch?v=Byt4kfaGk8s,2023-12-25 20:34,,watch
9770,shorts,the reality of snow scene ❄️🩰 #ballet #nutcracker #shorts,https://www.youtube.com/watch?v=DJ-ux_fTQoY,2023-12-27 03:24,,watch
9771,watch,classical Russian ballet The Nutcracker,https://www.youtube.com/watch?v=AYO1PWXF1Rs,2023-12-27 03:26,,watch
9772,shorts,if you think ballet is boring WATCH THIS 😂 #ballet #shorts #ad #funny,https://www.youtube.com/watch?v=TMC_mJE1GSw,2023-12-27 03:27,,watch
9773,watch,That muscle control is absolutely stunning!!! 🔥🔥 Thank you isabellaboylston for this wonderful video,https://www.youtube.com/watch?v=1R8u0DvuQyU,2023-12-27 03:28,,watch
9774,watch,Arabian dance  from the Nutcracker Russian ballet,https://www.youtube.com/watch?v=YjgzmBzXyaE,2023-12-27 03:29,,watch
9775,watch,The Nutcracker – The Waltz of the Snowflakes (The Royal Ballet),https://www.youtube.com/watch?v=UYaIQNjAX_8,2023-12-27 03:30,,watch
9776,search,nutcracker ballet,https://www.youtube.com/results?search_query=nutcracker+ballet,2023-12-27 03:30:12.099000+00:00,,search
9777,post-search-watch,what men think no makeup is #makeup,https://www.youtube.com/watch?v=jingR-9vuVo,2023-12-27 03:31,,watch
9778,watch,First Prize | Don Quixote | Tokyo Competition | Sayaka Wakita,https://www.youtube.com/watch?v=-ar5UpAr6kI,2023-12-27 03:33,,watch
9779,watch,My Secrets to Managing TIME as a BALLERINA and HARVARD graduate,https://www.youtube.com/watch?v=o1u8FkOQmSc,2023-12-27 03:35,,watch
9780,watch,ballerina & harvard student | a typical day in my life バレリーナとハーバード大学生の過酷すぎる一日,https://www.youtube.com/watch?v=0ef-uFwjips,2023-12-27 03:41,,watch
9781,watch,Why I Quit Dancing Ballet Professionally,https://www.youtube.com/watch?v=X7R6ti2w1hA,2023-12-27 03:48,,watch
9782,watch,a Harvard Ballerina's Day (how I juggle ballerina and student life),https://www.youtube.com/watch?v=0EK9glwZCjA,2023-12-27 04:07,,watch
9783,watch,Why I Chose Harvard as a Ballerina,https://www.youtube.com/watch?v=xCpBOn5MViI,2023-12-27 04:09,,watch
9784,watch,Nutcracker Grand Pas de Deux Adagio | Sayaka Wakita くるみ割り人形 グランパドドゥ,https://www.youtube.com/watch?v=iJgRcmo4oNY,2023-12-27 13:18,,watch
9785,shorts,Fouetteフェッテ | Sayaka Wakita 脇田紗也加 #shorts #ballet #バレエ,https://www.youtube.com/watch?v=7IHKqJDk_oU,2023-12-27 13:20,,watch
9786,watch,【講演会】私がハーバード大学で学んだ事,https://www.youtube.com/watch?v=T4V9uVIPqKE,2023-12-27 13:21,,watch
9787,watch,How Convenience is Ruining Your Life #convenience #psychology #harvard #purpose,https://www.youtube.com/watch?v=P039B4yQBdo,2023-12-27 13:22,,watch
9788,watch,Swan Lake 1st Act Pas de Trois Variation by Sayaka Wakita,https://www.youtube.com/watch?v=RIV4IsWwLmo,2023-12-27 13:22,,watch
9789,watch,Q&A answering your questions :) みんなの質問に答えるよ（日本語字幕）,https://www.youtube.com/watch?v=HgJ-QAuF21E,2023-12-27 13:24,,watch
9790,watch,POV: You're officially a Harvard grad😍 #ballerina #harvard #ivyleague #graduate #graduation,https://www.youtube.com/watch?v=TN2overGtxA,2023-12-27 13:45,,watch
9791,watch,WHAT IS FLUXUS ? The Revolutionary Movement that Redefined Art,https://www.youtube.com/watch?v=9Ydq03BUS1Y,2023-12-27 19:31,,watch
9792,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-27 20:10,,watch
9793,watch,How to learn ANY LANGUAGE in 3 months,https://www.youtube.com/watch?v=QoSPoPyTakU,2023-12-27 21:54,,watch
9794,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-27 22:21,,watch
9795,watch,Sunrise Yoga  |  15-Minute Morning Yoga Practice,https://www.youtube.com/watch?v=r7xsYgTeM2Q,2023-12-28 10:51,,watch
9796,watch,Using Roam Research and Notion together,https://www.youtube.com/watch?v=V5KAoTEOBUE,2023-12-28 14:30,,watch
9797,watch,Химари Йошимура. I тур. Струнные инструменты / XX Международный конкурс юных музыкантов Щелкунчик,https://www.youtube.com/watch?v=4H6BitFb9zw,2023-12-28 15:32,,watch
9798,watch,【報ステ特別演奏】天才たちが認めた12歳の音大生・HIMARIに密着取材 その表現力の源は…【完全版】,https://www.youtube.com/watch?v=Lfe6dl8CS_A,2023-12-28 15:35,,watch
9799,watch,「今の時代を考えると、サプライズではない」、NYバレエ『くるみ割り人形』で日本人初の主役に【ゲキ推しさん】｜TBS NEWS DIG,https://www.youtube.com/watch?v=F46iJdXAMZ8,2023-12-28 15:38,,watch
9800,watch,【日本とロシア】圧倒的な実力差…世界的ダンサーの舞台裏,https://www.youtube.com/watch?v=WiBxxyqzTr8,2023-12-28 15:41,,watch
9801,watch,【イチバン!!】バレエ始めて３年で世界一に　11歳のバレエダンサーに密着　札幌からモナコ留学の夢叶える,https://www.youtube.com/watch?v=tyE9Zfe2sjc,2023-12-28 15:43,,watch
9802,watch,https://www.youtube.com/watch?v=FjU_oGuRkkg,https://www.youtube.com/watch?v=FjU_oGuRkkg,2023-12-28 15:44,,watch
9803,watch,How to get Excellent or Outstanding in your written work| Oxford University Essays!!,https://www.youtube.com/watch?v=voDPkegOnco,2023-12-28 15:56,,watch
9804,search,essay distinction,https://www.youtube.com/results?search_query=essay+distinction,2023-12-28 15:57:00.108000+00:00,,search
9805,post-search-watch,The study tip they’re NOT telling you | How I went from a 2:2 to 80% at Cambridge University,https://www.youtube.com/watch?v=PBDJ1nfbTjQ,2023-12-28 15:59,,watch
9806,watch,How I wrote 1st class essays at Cambridge University (how to write the best essay),https://www.youtube.com/watch?v=Eqf3TaihsOI,2023-12-28 17:07,,watch
9807,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-28 17:07,,watch
9808,search,essay distinction,https://www.youtube.com/results?search_query=essay+distinction,2023-12-28 17:07:35.282000+00:00,,search
9809,watch,English Essay: How To Write Essays FASTER,https://www.youtube.com/watch?v=HvMQG0hZKeg,2023-12-28 17:27,,watch
9810,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-28 19:18,,watch
9811,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-28 20:48,,watch
9812,watch,Solomun Boiler Room DJ Set,https://www.youtube.com/watch?v=bk6Xst6euQk,2023-12-28 20:48,,watch
9813,watch,Art does not have to be impressive. It just has to be true 🤍 #ballet #バレエ,https://www.youtube.com/watch?v=J-PhEHlgXD8,2023-12-29 02:16,,watch
9814,watch,【仰天】マジ！？これがイタリア人の朝食なん？【イタリア生活】 #イタリア #イタリア旅行,https://www.youtube.com/watch?v=TVBRInoCTrQ,2023-12-29 02:17,,watch
9815,watch,How to BALANCE DANCE and SCHOOL | No BS Tips & Mindsets | Harvard & Professional Ballerina,https://www.youtube.com/watch?v=aB28Iqj0aCY,2023-12-29 02:17,,watch
9816,watch,日本とイタリアの女性の違い【ファッション編】 #イタリア #イタリア好き #海外ファッション,https://www.youtube.com/watch?v=wYtywCyu8OY,2023-12-29 02:18,,watch
9817,watch,158cm、22歳、新人バレリーナ1日密着｜８時間ぶりの食事は…,https://www.youtube.com/watch?v=8uITmTxAuBw,2023-12-29 02:53,,watch
9818,watch,How Non-Musicians Think Violinists Practice VS How Violinists Actually practice,https://www.youtube.com/watch?v=Nd8QgSJXgfg,2023-12-29 02:59,,watch
9819,watch,First Prize | Don Quixote | Tokyo Competition | Sayaka Wakita,https://www.youtube.com/watch?v=-ar5UpAr6kI,2023-12-29 03:00,,watch
9820,watch,Swan Lake Coda白鳥の湖パドトロワ•コーダ|脇田紗也加,https://www.youtube.com/watch?v=ZCvi5TOtoTs,2023-12-29 03:00,,watch
9821,watch,Gold Medal | Kitri Don Quixote | Berlin International Ballet Competition,https://www.youtube.com/watch?v=tdl8k6EsvQc,2023-12-29 03:02,,watch
9822,watch,Gold Medal | Esmeralda | Berlin International Ballet Competition |Sayaka Wakita,https://www.youtube.com/watch?v=r3rLvMZPonU,2023-12-29 03:04,,watch
9823,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-29 14:35,,watch
9824,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-29 14:35,,watch
9825,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-29 15:31,,watch
9826,watch,DRIFT KYIV - SUPERGLOSS | HÖR - Mar 1 / 2023,https://www.youtube.com/watch?v=PuD4GeAw4ps,2023-12-29 15:31,,watch
9827,watch,最新【BMクラウド】AssetApps利用イメージ（新規顧客様）ネットショップ見積/発注,https://www.youtube.com/watch?v=NIcMM9pYGSA,2023-12-29 16:53,,watch
9828,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-30 14:07,,watch
9829,watch,Fred again.. | Boiler Room: London,https://www.youtube.com/watch?v=c0-hvjV2A5Y,2023-12-30 14:10,,watch
9830,watch,Kaytranada Boiler Room Montreal DJ Set,https://www.youtube.com/watch?v=-5EQIiabJvk,2023-12-30 18:31,,watch
9831,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-30 20:33,,watch
9832,watch,10分安眠ヨガで不眠から解放される【おやすみヨガ】 #8,https://www.youtube.com/watch?v=te3y-dU57Eg,2023-12-31 00:28,,watch
9833,search,やるよが,https://www.youtube.com/results?search_query=%E3%82%84%E3%82%8B%E3%82%88%E3%81%8C,2023-12-31 00:28:07.322000+00:00,,search
9834,watch,寝たままできる肩こり解消ヨガ☆　ガンコな肩こりもみるみる消える！ #288,https://www.youtube.com/watch?v=WL-yCF3f6OQ,2023-12-31 00:45,,watch
9835,search,肩こり ヨガ,https://www.youtube.com/results?search_query=%E8%82%A9%E3%81%93%E3%82%8A+%E3%83%A8%E3%82%AC,2023-12-31 00:45:28.398000+00:00,,search
9836,search,肩こり ヨガ　寝ながら,https://www.youtube.com/results?search_query=%E8%82%A9%E3%81%93%E3%82%8A+%E3%83%A8%E3%82%AC%E3%80%80%E5%AF%9D%E3%81%AA%E3%81%8C%E3%82%89,2023-12-31 00:45:37.302000+00:00,,search
9837,watch,Sunrise Yoga  |  15-Minute Morning Yoga Practice,https://www.youtube.com/watch?v=r7xsYgTeM2Q,2023-12-31 11:05,,watch
9838,watch,"15 Min. Full Body Stretch | Daily Routine for Flexibility, Mobility & Relaxation | DAY 7",https://www.youtube.com/watch?v=g_tea8ZNk5A,2023-12-31 11:20,,watch
9839,watch,Len Faki Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=jQRI3b2SX8c,2023-12-31 12:39,,watch
9840,watch,OII London Lecture: Show Me Your Data and I'll Tell You Who You Are,https://www.youtube.com/watch?v=YYb1Dtc1B40,2023-12-31 14:38,,watch
9841,watch,Testing Generative AI Models: What You Need to Know,https://www.youtube.com/watch?v=TkBNaghafvM,2023-12-31 19:25,,watch
9842,watch,Best Practices for Generative AI Risk Management and Prevention,https://www.youtube.com/watch?v=DcrBASzCWTU,2023-12-31 19:25,,watch
9843,watch,Generative AI Risks | Data Brew | Season 5 | Episode 2,https://www.youtube.com/watch?v=MK2qtRpjNbU,2023-12-31 19:25,,watch
9844,watch,Maceo Plex Boiler Room Berlin DJ Set,https://www.youtube.com/watch?v=5vHRUsP20dQ,2023-12-31 21:05,,watch
9845,watch,"Sandra Wachter:  Exploring fairness, privacy and advertising in an algorithmic world",https://www.youtube.com/watch?v=cSQrd4H3kOU,2023-12-31 21:05,,watch
9846,watch,Tutorial: Bias Preservation in Machine Learning: The Legality of Fairness Metrics Under EU,https://www.youtube.com/watch?v=preNXPS1v6M,2023-12-31 21:28,,watch
9847,watch,"RAAIS 2020 - Sandra Wachter, Brent Mittelstadt and Chris Russell, University of Oxford",https://www.youtube.com/watch?v=ZDJJEYp7Ca0,2023-12-31 21:31,,watch
9848,shorts,MiSaMo [Do Not Touch] Dance Choreo *Black & White ver. relay ❤ #misamo #mina #sana #momo #shorts,https://www.youtube.com/watch?v=fuJ8VeDtARI,2024-01-01 22:17,,watch
